,Father_ID,Father_name,Author_name,Text,Text_ID
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The delivery room where Iris made her journey was full of tangible objects, but those objects, per se, were not what made the world she found modern. The difference between the world where Iris was born and the world of early hominids resides not in the physicality of matter but in the way in which matter is arranged. That physical order is information. Iris’ nighttime delivery was facilitated not by objects, but by the information embodied in these objects and by the practical uses of knowledge and knowhow that these objects implicitly carry. Her nighttime delivery was illuminated not just by light bulbs but by the understanding of electricity, energy, and materials embodied in those light bulbs. Iris was kept warm that night not by a random collection of threads but by blankets that wove together matter, knowledge, and imagination. Paradoxically, Iris was born into a nonfictional world that, although tangible, is made of fiction. This world is different from the one in which our species evolved only in the way in which matter is arranged.",547332526
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Humans are special animals when it comes to information, because unlike other species, we have developed an enormous ability to encode large volumes of information outside our bodies. Naively, we can think of this information as the information we encode in books, sheet music, audio recordings, and video. Yet for longer than we have been able to write we have been embodying information in artifacts or objects, from arrows to microwave ovens, from stone axes to the physical Internet. So our ability to produce chairs, computers, tablecloths, and wineglasses is a simple answer to the eternal question: what is the difference between us, humans, and all other species? The answer is that we are able to create physical instantiations of the objects we imagine, while other species are stuck with nature’s inventory.",547332527
547332528,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Knowhow is the tacit computational capacity that allows us to perform actions, and it is accumulated at both the individual and collective levels.",547332528
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The case of society and economies is the one that is most complex, as here the accumulation of knowledge and knowhow becomes highly constrained. Much like information, which is embodied in objects, knowledge and knowhow always need to be physically embodied. Yet unlike information, knowledge and knowhow are embodied in humans and networks of humans that have a finite capacity to embody knowledge and knowhow. The finiteness of humans and of the networks we form limits our ability to accumulate and transmit knowledge and knowhow, leading to spatial accumulations of knowledge and knowhow that result in global inequality.",547332529
547332530,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"So the central actors that I will use to describe the growth of information in our planet include physical objects, as the physical embodiment of information, and people, as the fundamental embodiment of knowledge and knowhow. From this fundamental perspective we will describe the economy as the system by which people accumulate knowledge and knowhow to create packets of physical order, or products, that augment our capacity to accumulate more knowledge and knowhow and, in turn, accumulate more information. We will focus largely on the growth of information, knowledge, and knowhow in the economy by first creating a theory of products in terms of physical order and then explaining the social and economic mechanisms that enable our society to accumulate the knowledge and knowhow we need to produce products.",547332530
547332531,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The car’s dollar value evaporated in the crash not because the crash destroyed the atoms that made up the Bugatti but because the crash changed the way in which these were arranged. As the parts that made the Bugatti were pulled apart and twisted, the information that was embodied in the Bugatti was largely destroyed. This is another way of saying that the $2.5 million worth of value was stored not in the car’s atoms but in the way those atoms were arranged.3 That arrangement is information.4",547332531
547332532,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"According to Shannon, information is the minimum volume of data we need to specify a message, any message.",547332532
547332533,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"It is worth noting that entropy, even though commonly associated with disorder, is not exactly a measure of disorder. Entropy measures the multiplicity of a state (the number of states that are equivalent). It so happens, however, that disordered states tend to have high multiplicity, so in practice high-entropy states are extremely likely to be disordered. That is why equating disorder with entropy is not such a bad simplification. Yet entropy can increase without increasing disorder.",547332533
547332534,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"So in Shannon’s language, information and entropy are functionally equivalent because the number of bits you need to specify a message (Shannon’s information) is a function of the number of possible messages that could be transmitted (the multiplicity of states, which we know as entropy).",547332534
547332535,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"In a physical system, information is the opposite of entropy, as it involves uncommon and highly correlated configurations that are difficult to arrive at. Uncommon configurations of atoms, like a Bugatti or a guitar, embody more information than more common configurations of the same atoms,",547332535
547332536,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Also, the DNA example tells us that the presence of information is independent from our ability to decode it.",547332536
547332537,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The correlations that characterize the information we transmit through human forms of communication (such as English) or biological forms of communications (such as DNA) are there whether we know how to decode them or not. They are a characteristic of information-rich states, not of who is observing them. This tells us that when it comes to communication, the meaningful rides on the meaningless. Our ability to transmit meaningful messages builds on the prior existence of meaningless forms of physical order. These meaningless forms of order are what information truly is.*",547332537
547332538,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"information-rich states are hard to find, not only because they are rare but also because there are few paths leading to them.",547332538
563032087,16218235,Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,Tiago Forte,"Craig Mod wrote, “There is a gaping opportunity to consolidate our myriad marginaliaIV into an even more robust commonplace book. One searchable, always accessible, easily shared and embedded amongst the digital text we consume.”6 This digital commonplace book is what I call a Second Brain. Think of it as the combination of a study notebook, a personal journal, and a sketchbook for new ideas. It is a multipurpose tool that can adapt to your changing needs over time. In school or courses you take, it can be used to take notes for studying. At work, it can help you organize your projects. At home, it can help you manage your household. However you decide to use it, your Second Brain is a private knowledge collection designed to serve a lifetime of learning and growth, not just a single use case. It is a laboratory where you can develop and refine your thinking in solitude before sharing it with others.",563032087
583516114,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"individual knowledge is remarkably shallow, only scratching the surface of the true complexity of the world, and yet we often don’t realize how little we understand. The result is that we are often overconfident, sure we are right about things we know little about.",583516114
583516115,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"The human mind is not like a desktop computer, designed to hold reams of information. The mind is a flexible problem solver that evolved to extract only the most useful information to guide decisions in new situations. As a consequence, individuals store very little detailed information about the world in their heads. In that sense, people are like bees and society a beehive: Our intelligence resides not in individual brains but in the collective mind. To function, individuals rely not only on knowledge stored within our skulls but also on knowledge stored elsewhere: in our bodies, in the environment, and especially in other people. When you put it all together, human thought is incredibly impressive. But it is a product of a community, not of any individual alone.",583516115
583516116,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"Nobody could be a master of every facet of even a single thing. Even the simplest objects require complex webs of knowledge to manufacture and use. We haven’t even mentioned really complicated things that arise in nature such as bacteria, trees, hurricanes, love, and the process of reproduction. How do those work? Most people can’t tell you how a coffeemaker works, how glue holds paper together, or how the focus works on a camera, let alone something as complex as love. Our point is not that people are ignorant. It’s that people are more ignorant than they think they are. We all suffer, to a greater or lesser extent, from an illusion of understanding, an illusion that we understand how things work when in fact our understanding is meager.",583516116
583516117,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"We can’t possibly understand everything, and the sane among us don’t even try. We rely on abstract knowledge, vague and unanalyzed. We’ve all seen the exceptions—people who cherish detail and love to talk about it at great length, sometimes in fascinating ways. And we all have domains in which we are experts, in which we know a lot in exquisite detail. But on most subjects, we connect only abstract bits of information, and what we know is little more than a feeling of understanding we can’t really unpack. In fact, most knowledge is little more than a bunch of associations, high-level links between objects or people that aren’t broken down into detailed stories. So why don’t we realize the depth of our ignorance? Why do we think we understand things deeply, that we have systematic webs of knowledge that make sense of everything, when the reality is so different? Why do we live in an illusion of understanding?",583516117
583516118,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,Thought is for action. Thinking evolved as an extension of the ability to act effectively; it evolved to make us better at doing what’s necessary to achieve our goals. Thought allows us to select from among a set of possible actions by predicting the effects of each action and by imagining how the world would be if we had taken different actions in the past.,583516118
583516119,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"Memory can help indicate which actions have been most effective under similar conditions in the past, and reasoning can help predict what will happen under new conditions. The ability to think vastly increases the effectiveness of action. In that sense, thought is an extension of action.",583516119
583516120,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"If you’re like most people and you’re not interested in investigating the insides of a coffee machine, then you know even less detail about how it works. Your causal understanding is limited to only what you need to know: how to make the thing work (with any luck you’ve mastered that). The mind is not built to acquire details about every individual object or situation. We learn from experience so that we can generalize to new objects and situations. The ability to act in a new context requires understanding only the deep regularities in the way the world works, not the superficial details.",583516120
583516121,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"The secret to our success is that we live in a world in which knowledge is all around us. It is in the things we make, in our bodies and workspaces, and in other people. We live in a community of knowledge. We have access to huge amounts of knowledge that sit in other people’s heads: We have our friends and family who each have their little domains of expertise. We have experts that we can contact to, say, fix our dishwasher when it breaks down for the umpteenth time. We have professors and talking heads on television to inform us about events and how things work. We have books, and we have the richest source of information of all time at our fingertips, the Internet.",583516121
583516122,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"There has always been what cognitive scientists like to call a division of cognitive labor. From the beginning of civilization, people have developed distinctive expertise within their group, clan, or society. They have become the local expert on agriculture, medicine, manufacturing, navigating, music, storytelling, cooking, hunting, fighting, or one of many other specialties. One individual may have some expertise in more than one skill, perhaps several, but never all, and never in every aspect of any one thing. No chef can cook all dishes. Though some are mighty impressive, no musician can play every instrument or every type of music. No one has ever been able to do everything. So we collaborate. That’s a major benefit of living in social groups, to make it easy to share our skills and knowledge. It’s not surprising that we fail to identify what’s in our heads versus what’s in others’, because we’re generally—perhaps always—doing things that involve both.",583516122
583516123,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"Sharing skills and knowledge is more sophisticated than it sounds. Human beings don’t merely make individual contributions to a project, like machines operating in an assembly line. Rather, we are able to work together, aware of others and what they are trying to accomplish. We pay attention together and we share goals. In the language of cognitive science, we share intentionality. This is a form of collaboration that you don’t see in other animals. We actually enjoy sharing our mind space with others. In one form, it’s called playing. Our skulls may delimit the frontier of our brains, but they do not delimit the frontier of our knowledge. The mind stretches beyond the brain to include the body, the environment, and people other than oneself, so the study of the mind cannot be reduced to the study of the brain. Cognitive science is not the same as neuroscience.",583516123
583516124,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"The knowledge illusion also affects how we should think about the most transformative technology of our age, the Internet. As the Internet becomes ever more integrated into our lives, the community of knowledge has never been richer, as vast, or as easily accessible. There are other implications too. Because we think communally, we tend to operate in teams. This means that the contributions we make as individuals depend more on our ability to work with others than on our individual mental horsepower. Individual intelligence is overrated. It also means that we learn best when we’re thinking with others.",583516124
583516125,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"What is true of face perception is true of all perception. Being smart is all about having the ability to extract deeper, more abstract information from the flood of data that comes into our senses. Instead of just reacting to the light, sounds, and smells that surround them, animals with sophisticated large brains respond to deep, abstract properties of the world that they are sensing. This allows them to detect extraordinarily subtle and complex similarities and differences in new situations that allow them to act effectively, even in situations they’ve never encountered before. The reason that deeper, more abstract information is helpful is that it can be used to pick out what we’re interested in from an incredibly complex array of possibilities, regardless of how the focus of our interest presents itself. We make use of abstract information to, for example, recognize familiar melodies. Once you’ve heard Brahms’s Lullaby, you can recognize it no matter what key it’s played in or what instrument it’s played on, even if it’s played with several errors. Whatever it is that allows us to recognize a familiar tune, it is not a memory of the specific event of hearing that tune in the past. It must be something quite abstract. We rely on this abstract information to recognize stuff all the time, and we’re not even aware that we’re doing so.",583516125
583516126,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,The reason most of us are not hyperthymesics is because it would make us less successful at what we evolved to do. The mind is busy trying to choose actions by picking out the most useful stuff and leaving the rest behind. Remembering everything gets in the way of focusing on the deeper principles that allow us to recognize how a new situation resembles past situations and what kinds of actions will be effective.,583516126
583516127,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"Namely, the mind evolved to support our ability to act effectively. Thinking beings were more likely to survive than their competitors because they were more likely to take actions that benefited them in the short run and the long run. This has important implications for how we should understand the shape of thought. As brains get more complex, they get better at responding to deeper, more abstract cues from the environment, and this makes them ever more adaptive to new situations. This is critical to understanding the knowledge illusion: Storing details is often unnecessary to act effectively; a broad picture is generally all we need. Sometimes storing details is counterproductive, as in the case of hyperthymesics and Funes the Memorious. If we had evolved in an environment that favored other kinds of capacities rather than the ability to choose effective actions, the human mind would probably follow a different kind of logic than it does. If we evolved in a world that rewarded gambling on games of chance, we would probably be able to reason flawlessly about probability distributions and the laws of statistics. If we evolved in a world that rewarded deductive reasoning, we would probably all be like Spock, masterful at deducing conclusions. But most of us are miserable at both these things. Instead, we evolved in a world ruled by the logic of action, and that is why this kind of thought is so central to what makes us human. In the next chapter we will explain in more detail what the logic of action is and how it differs from other kinds of logic.",583516127
590584771,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"PROMISE 1: You will stop wasting time looking for information: You will know exactly where your most important notes and documents live, and how to find them in seconds.",590584771
590584772,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,PROMISE 2: You will gain greater focus on what matters most: You will have greater clarity about what’s important so you can intentionally move your life into alignment with your interests and goals.,590584772
590584773,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"PROMISE 3: You will make things happen: You will consistently finish what you start, beating procrastination and tapping into your past learning to make progress fast.",590584773
590584774,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,PROMISE 4: Your creativity and productivity will soar: You will have access to a playground of your own ideas to finally do the creative work that’s been locked up inside you.,590584774
590584775,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,PROMISE 5: You will beat information overload and FOMO: The fear of missing out on a key piece of information will disappear and be replaced with the confidence that you have everything you need to get started.,590584775
590584776,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Such a system would need to be incredibly easy to set up, and even easier to maintain. After all, only the simplest, most frictionless habits endure long term. It would need to be both flexible, adapting to your needs in different seasons of your life, and comprehensive, so you can use it in every one of the many places where you store information.",590584776
590584777,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"But most of all, the ideal organizational system would be one that leads directly to tangible benefits in your career and life. It would dramatically accelerate you toward completing the projects and achieving the goals that are most important to you. In other words, the ultimate system for organizing your life is one that is actionable.",590584777
590584778,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,PROJECTS Short-term efforts in your work or life that you’re working on now AREAS Long-term responsibilities you want to manage over time RESOURCES Topics or interests that may be useful in the future,590584778
590584779,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"The system you use to organize information has to be so simple that it frees up your attention, instead of taking more of it. Your system must give you time, not take time.",590584779
590584780,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Instead of organizing information according to broad subjects like in school, I advise you to organize it according to the projects and goals you are committed to right now. This is what it means to “organize for action,” a mantra I will return to throughout this book.",590584780
590584781,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,Your goals are that much closer to being achieved when all the information you need to execute your vision is right at hand.,590584781
590584782,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"What does our motivation depend on? Mostly, on making consistent progress. We can endure quite a bit of stress and frustration in the short term if we know it’s leading somewhere. Which brings us to our second problem: without a list of individual projects, you can’t connect your current efforts to your long-term goals.",590584782
590584783,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"When you break down your responsibilities into bite-size projects, you ensure that your project list is constantly turning over. This turnover creates a cadence of regular victories that you get to celebrate every time you successfully complete a project.",590584783
590584784,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"never create an empty folder (or tag, or directory, or other container) before you have something to put in it. Therefore, for your areas and resources, I recommend you hold off on creating any “speculative” folders until you’re sure what you want to put in them.",590584784
590584785,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"I recommend creating an additional, fifth folder alongside the four we’ve already covered, on each major platform you use (such as your Documents folder, cloud storage drive, and notetaking app) with the title “Inbox.” The inbox is a temporary holding area where new items accumulate until you have time to put them in their proper place.8 In the next chapter I’ll explain how to do that.",590584785
590584786,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"TIP 3: Use a Naming Convention It’s helpful if you can see a folder—on any platform, on any device—and instantly know which of the four main PARA categories it is in. I like to use an informal naming convention to make this possible, such as: •  Emojis at the beginning of titles for project folders •  Capitalized titles for area folders •  Uncapitalized titles for resource folders",590584786
590584787,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"STEP 1: Retitle New Items in Your Inbox In a typical week, I accumulate around ten to twenty new digital items in my inbox. They might include notes from a team meeting, highlights from a book I’m reading, a useful screenshot from a website, or a voice memo I recorded about a new idea, for example. When they are initially created, these kinds of files normally have a useless title like “Untitled document” or “New note.” I find that it aids future retrieval tremendously if I take a few seconds to look at each item I’ve saved and change its title or name to something more informative and clear.",590584787
590584788,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"STEP 2: Sort New Items into PARA Folders The second step of “processing” any new items is moving them into the appropriate PARA folders. This also takes just a few seconds each, as I consider in which project, area, or resource a given document will be most relevant and useful.",590584788
590584789,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"STEP 3: Update Your Active Projects Finally, take a look at your project folders and make changes to reflect what’s happened over the past week. This could include actions such as: •  Changing the name of a project to reflect a new scope or direction •  Splitting a large project into smaller ones to make it more achievable •  Archiving a project that has been completed, put on hold, canceled, or handed over to someone else •  Unarchiving a dormant project that has since become active again and moving it back to the Projects folder",590584789
590584790,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,Projects: A Goal with a Deadline My definition of a project is any endeavor that has: 1. A goal that will enable you to mark it “complete” 2. A deadline or timeframe by which you’d like it done A goal is simply “the outcome the project is trying to achieve.”,590584790
590584791,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Areas of Responsibility: A Standard to Maintain over Time While projects are important, not everything is a project. There are facets of your work and life that don’t have a clear end goal or deadline. We call them “areas of responsibility.” An area of responsibility has: 1. A standard to be maintained 2. An indefinite end date",590584791
590584792,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"I’ve noticed most people tend to favor either projects or areas in the way they lead their lives. Does either description below sound familiar? “Project people” are good at sprints. Give them a clear goal and a path to get there, and they will ferociously chase after it with everything they have. The weakness of sprinters is that once they’ve reached their goal, they will often have trouble keeping it going. Sprinters are prone to starting many things and getting obsessed for a short time, before moving abruptly to something else. “Area people” excel at marathons. Send them on a long journey and they will doggedly keep at it for as long as it takes. The weakness of marathoners is that they often have trouble changing direction. When an opportunity opens up that requires quick, decisive action, marathoners might stubbornly maintain their current direction even when it no longer makes sense.",590584792
590584793,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,The key here is to realize that there is a big difference between things you are directly responsible for and things you are merely interested in. I use uppercase titles for areas and lowercase titles for resources to constantly remind myself that one is more important than the other.,590584793
590584794,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Although you may feel a lot of enthusiasm for these pursuits, I recommend using the relatively cold word “resources” for a very specific reason. I am a naturally curious person with dozens, if not hundreds of different subjects I’d like to know more about. But I also know my tendency is to collect too much and become a “digital hoarder.” I’ve found that I need a constraint to remind me what is worth saving and what isn’t. The word “resources” calls to mind the utility of a piece of information. Instead of asking, “Is this interesting?” which always results in overcollecting, I ask myself, “Is this useful?” That’s a much higher bar and forces me to consider what this piece of information will allow me to do",590584794
590605098,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"In contrast, PARA is “platform agnostic,” meaning it is one system that can be implemented everywhere, including: •  Your to-do list app •  Your computer file system (or Documents folder) •  Your cloud storage drive •  Your digital notetaking app •  Other platforms where information is stored",590605098
590605099,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,A high-quality piece of communication meets the following criteria: •  Is it interesting and attention-grabbing? (Does it make people want to read it?) •  Is it precise and clear? (Can people easily understand what it’s trying to say?) •  Is it empathetic? (Is it written to be understood from the reader’s point of view?) •  Does it help people solve a problem? (Is it clearly useful and effective?) •  Does it inspire people to take action? (Does it make it easy for others to apply it?) These questions highlight that effective Knowledge Management boils down to how well people express themselves in writing.,590605099
590605100,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Your Project List is a list of the outcomes you are currently committed to achieving, all in one place. It is an inventory of all the things you’re trying to produce, create, accomplish, or resolve. It’s like a to-do list, but on a bigger scale and longer time horizon so you can tell where you’re headed. It’s like a list of goals, but more practical and rooted in the here and now.",590605100
590605101,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"STEP 1: List Your Current Projects Set a timer for five minutes (which is enough for a “first pass”) and write down anything that comes to mind when you read the following questions, whether they are work-related or personal: •  What’s currently worrying you? •  What problem is taking more mental bandwidth than it deserves? •  What needs to happen that you’re not making consistent progress on? •  What actions are you already taking that are part of a bigger project you’ve not yet identified? •  What would you like to learn, develop, build, express, pursue, start, explore, or play with? •  Which skills would you like to learn and which hobbies would you like to start? •  What kind of project could advance your career or make your life more fun or interesting?",590605101
590605102,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,STEP 2: Add a Goal for Each Project Remember that a project is any endeavor that has: 1. A goal 2. A deadline (or other timeframe) Take a minute and add a goal for each project on your list in parentheses. For example: •  Project: Visit the doctor about back pain (Goal: Back pain is resolved and I can sleep through the night without discomfort) •  Project: Plan off-site agenda for staff retreat (Goal: Team is clear about what needs to be accomplished and next steps are assigned),590605102
590605103,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"STEP 3: Add Deadlines or Timeframes Next, go through the list one more time and add completion dates. Don’t get hung up on whether this is a strict “deadline” or simply the date by which you prefer to have it done. You can add dates to each item on your list by adding “by …” at the end. For example: •  Project: Visit the doctor about back pain by Friday, Feb. 24 (Goal: Back pain is resolved and I can sleep through the night without discomfort) •  Project: Plan off-site…",590605103
590605104,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"STEP 4: Prioritize Your List You aren’t very likely to make progress on every single project on your list in a given week, or even most of them. The key here is to prioritize only for the upcoming week. For just next week, which projects should be taking up most of your mental bandwidth? Put those at the top. Which ones should be taking up little or none of your bandwidth next week? Put those at the bottom…",590605104
590605105,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"STEP 5: Reevaluate Your Project List Now that you have a full inventory of everything you’re committed to this week, you have the chance to ask some difficult but incredibly illuminating questions of yourself: •  Which goals or priorities you say are important to you don’t have any projects associated with them? (These are called “dreams,” since they aren’t likely to happen in the near term.) •  Which projects you’re spending a lot of time on don’t have any goals associated with them? (These are called “hobbies,” because without a…",590605105
590605106,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"When you take the steps needed to clarify what you’re most committed to, you can start to make calm, considered decisions about what stays and what needs to go. And every time you say no to something that is less important, all the time and energy that it was taking up gets freed up for the things that are more important.",590605106
590635935,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"HABIT 1: Organize According to Outcomes One of the biggest pitfalls in organizing is to treat it as an end in itself. There’s something so satisfying about neatly arranging your workspace or designing beautiful notes that look like they belong on Instagram. There’s nothing wrong with those things if you enjoy them, but I don’t think that’s why you picked up this book. I’m willing to bet there’s something you’re committed to achieving—a result or outcome that would be meaningful for you. This is exactly what PARA is designed for: •  Every decision is made through the lens of “What will help me move this forward?” •  All the up-front work of meticulous tagging and labeling and titling is eliminated. •  There’s no maintenance required, except getting your projects done. •  The most actionable category of “Projects” is closely guarded against distractions from other kinds of information that seem interesting but aren’t useful.",590635935
590635936,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"HABIT 2: Organize Just in Time My organizing philosophy is to organize as little as possible, as late as possible, and only as much as absolutely needed. This may be a strange thing to say in a book about organizing, but organizing by itself doesn’t add value. It has no inherent worth unless it puts you in a state of mind for taking effective action. This is why PARA is a minimalistic approach—it opts for little “nudges” to move items from one place to another as your needs change. It is a “bottom-up” method, responding to changes in your life organically. Instead of spending a lot of effort organizing your digital information “just in case” you need it someday, wait until your needs become crystal clear and then organize your notes and files “just in time” for the project you’re working on right now. This is how you avoid doing a lot of up-front work of questionable value, saving your energy for the moment when you know exactly what you’re trying to accomplish.",590635936
590635937,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"HABIT 3: Keep Things Informal PARA requires precision in only one place: the definition of projects. Everything else is not only allowed to remain somewhat messy; that’s how it should be. Highly precise systems require a lot of effort to maintain, which means most aspects of your digital world should remain loose and informal by default. This rule recognizes that imposing order on information doesn’t always make it more valuable. You heard that right: sometimes organizing information too much makes it less valuable. The greatest breakthroughs often come from unexpected connections between ideas, and if your system is too rigidly formal, you’ll prevent such connections from ever forming. Allowing some messiness and randomness into the system creates opportunities for very different ideas to be connected and intermixed. This is why I don’t agree with a lot of the recommendations made by organizing gurus. For example, I don’t recommend: •  Creating an internal structure inside folders •  Using a standardized template for the contents of notes or documents •  Creating a hierarchy of subfolders within subfolders many levels deep •  Using databases or other formal methods for organizing personal information I’ve tried all these practices in the past, but always found that they took up valuable time that was much better suited to engaging with the ideas themselves.",590635937
590635938,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,How to Use PARA to Give You a Sense of Perspective It’s helpful to think of each main category of PARA as a “horizon.” Your projects exist on a short-term horizon that will play out in the coming hours or days. Your areas of responsibility and resources play out on a medium-term horizon over weeks and months. Your archives are more likely to be useful on a long-term horizon of months or years.,590635938
590635939,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,Why is it useful to segment your information based on different timescales? Because each timescale requires a very different mindset and way of thinking.,590635939
590635940,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Day to day, in the trenches of getting things done, you want to focus only on your active projects. Projects include actions that need to be taken and information that needs to be reviewed in the next few hours or days. At this timescale, things are changing fast, so you should keep that information close at hand and at the center of your attention. These are the kinds of questions that are relevant on this short-term horizon: •  Which projects are most active right now? •  Which tasks are most time-sensitive? •  What are the next steps you need to take to move them forward? •  What information do you need access to in order to do so?",590635940
590635941,31828755,"The PARA Method: Simplify, Organise and Master Your Digital Life",Tiago Forte,"Areas and resources become relevant on a longer time horizon, stretching from weeks to months. You may not need to refer to them much during the workweek, when you’re just fighting fires. But occasionally, such as during a weekly review, it’s wise to elevate your perspective and think about the long term. This is when the content you’ve collected in your areas of responsibility and resources becomes valuable. At these times of deeper reflection, ask yourself these questions: •  What is the standard (of quality or performance) I’m committed to in each of my areas of responsibility? •  Am I currently meeting that standard? •  If not, are there any new projects, habits, routines, or other practices I can start, stop, or change? •  Are there any resources that would enable me to do so? When evaluating your resources, ask yourself questions like: •  Are there any new interests or passions I’d like to pursue more seriously? •  Are there any curiosities or questions I’d like to start exploring? •  Are there any hobbies or pursuits I’ve allowed to stagnate that I’d like to reboot?",590635941
