Text_ID,Father_ID,Father_Name,Author_name,Source,Mention text,Start_pos,End_pos,Entity Name,DBpedia URL,Confidence,Description,Semantic Categories,DBpedia Types
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,energy,654,660,Energy,http://dbpedia.org/resource/Energy,0.7065,"In physics, energy is the quantitative property that is  to a body or to a physical system, recognizable in the performance of work and in the form of heat and light. Energy is a conserved quantity—the law of conservation of energy states that energy can be converted in form, but not created or destroyed. The unit of measurement for energy in the International System of Units (SI) is the joule (J).","['Energy', 'Main topic articles', 'Nature', 'Scalar physical quantities', 'Universe']",[]
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,materials,666,675,Material,http://dbpedia.org/resource/Material,0.6982,"Material is a substance or mixture of substances that constitutes an object. Materials can be pure or impure, living or non-living matter. Materials can be classified on the basis of their physical and chemical properties, or on their geological origin or biological function. Materials science is the study of materials, their properties and their applications.","['Broad-concept articles', 'Materials']",[]
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,warm,721,725,Temperature,http://dbpedia.org/resource/Temperature,0.6659,Temperature is a physical quantity that expresses quantitatively the perceptions of hotness and coldness. Temperature is measured with a thermometer.,"['Continuum mechanics', 'Heat transfer', 'SI base quantities', 'Scalar physical quantities', 'State functions', 'Temperature', 'Thermodynamics']",[]
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,random,746,752,Randomness,http://dbpedia.org/resource/Randomness,0.6625,"In common usage, randomness is the apparent or actual lack of definite pattern or predictability in information. A random sequence of events, symbols or steps often has no  and does not follow an intelligible pattern or combination. Individual random events are, by definition, unpredictable, but if the probability distribution is known, the frequency of different outcomes over repeated events (or ""trials"") is predictable. For example, when throwing two dice, the outcome of any particular roll is unpredictable, but a sum of 7 will tend to occur twice as often as 4. In this view, randomness is not haphazardness; it is a measure of uncertainty of an outcome. Randomness applies to concepts of chance, probability, and information entropy.","['Cryptography', 'Randomness', 'Statistical randomness']",[]
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,imagination,833,844,Imagination,http://dbpedia.org/resource/Imagination,0.6629,"Imagination in philosophy is the production of sensations, feelings and thoughts informing oneself. These experiences can be re-creations of past experiences, such as vivid memories with imagined changes, or completely invented and possibly fantastic scenes. Imagination helps apply knowledge to solve problems and is fundamental to integrating experience and the learning process. As a way of building theory, it is called ""disciplined imagination"". A way of training imagination is by listening to storytelling (narrative), in which the exactness of the chosen words is how it can ""evoke worlds"".","['Cognition', 'Imagination', 'Mental processes']",[]
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,nonfictional,882,894,Non-fiction,http://dbpedia.org/resource/Non-fiction,0.6532,"Non-fiction (or nonfiction) is any document or media content that attempts, in good faith, to convey information only about the real world, rather than being grounded in imagination. Non-fiction typically aims to present topics objectively based on historical, scientific, and empirical information. However, some non-fiction ranges into more subjective territory, including sincerely held opinions on real-world topics.",[''],[]
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,evolved,1004,1011,Evolution,http://dbpedia.org/resource/Evolution,0.6861,"In biology, evolution is the change in heritable characteristics of biological populations over successive generations. Evolution occurs when evolutionary processes such as natural selection (including sexual selection) and genetic drift act on genetic variation, resulting in certain characteristics becoming more or less common within a population over successive generations. The process of evolution has given rise to biodiversity at every level of biological organisation.","['Biological evolution', 'Biology theories', 'Evolution', 'Evolutionary biology']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,44,55,Information,http://dbpedia.org/resource/Information,0.6892,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,152,163,Information,http://dbpedia.org/resource/Information,0.6892,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,214,225,Information,http://dbpedia.org/resource/Information,0.6892,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,233,244,Information,http://dbpedia.org/resource/Information,0.6829,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,377,388,Information,http://dbpedia.org/resource/Information,0.7129,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,books,258,263,Book,http://dbpedia.org/resource/Book,0.6598,"A book is a medium for recording information in the form of writing or images, typically composed of many pages (made of papyrus, parchment, vellum, or paper) bound together and protected by a cover. It can also be a handwritten or printed work of fiction or nonfiction, usually on sheets of paper fastened or bound together within covers. The technical term for this physical arrangement is codex (plural, codices). In the history of hand-held physical supports for extended written compositions or records, the codex replaces its predecessor, the scroll. A single sheet in a codex is a leaf and each side of a leaf is a page.","['Books', 'Documents', 'Media formats', 'Paper products']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,sheet music,265,276,Sheet music,http://dbpedia.org/resource/Sheet_music,0.7171,"Sheet music is a handwritten or printed form of musical notation that uses musical symbols to indicate the pitches, rhythms, or chords of a song or instrumental musical piece. Like its analogs – printed books or pamphlets in English, Arabic, or other languages – the medium of sheet music typically is paper (or, in earlier centuries, papyrus or parchment). However, access to musical notation since the 1980s has included the presentation of musical notation on computer screens and the development of scorewriter computer programs that can notate a song or piece electronically, and, in some cases, ""play back"" the notated music using a synthesizer or virtual instruments.","['Music history', 'Music software', 'Music technology', 'Musical notation', 'Printing', 'Sheet music']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,artifacts,392,401,Artifact (archaeology),http://dbpedia.org/resource/Artifact_(archaeology),0.7059,"An artifact or artefact (British English) is a general term for an item made or given shape by humans, such as a tool or a work of art, especially an object of archaeological interest. In archaeology, the word has become a term of particular nuance and is defined as an object recovered by archaeological endeavor, which may be a cultural artifact having cultural interest.","['Archaeological artefact types', 'Archaeological artifacts', 'Archaeological terminology', 'Historical objects']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,arrows,419,425,Arrow,http://dbpedia.org/resource/Arrow,0.6666,"An arrow is a fin-stabilized projectile launched by a bow. A typical arrow usually consists of a long, stiff, straight shaft with a weighty (and usually sharp and pointed) arrowhead attached to the front end, multiple fin-like stabilizers called fletchings mounted near the rear, and a slot at the rear end called a nock for engaging the bowstring. A container or bag carrying additional arrows for convenient reloading is called a quiver.","['Archaeological artefact types', 'Archery', 'Arrow types', 'Hunting equipment', 'Lithics', 'Projectile weapons', 'Projectiles']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,microwave ovens,429,444,Microwave oven,http://dbpedia.org/resource/Microwave_oven,0.7482,"A microwave oven (commonly referred to as a microwave) is an electric oven that heats and cooks food by exposing it to electromagnetic radiation in the microwave frequency range. This induces polar molecules in the food to rotate and produce thermal energy in a process known as dielectric heating. Microwave ovens heat foods quickly and efficiently because excitation is fairly uniform in the outer of a homogeneous, high-water-content food item.","['20th-century inventions', 'American inventions', 'Home appliances', 'Microwave technology', 'Ovens', 'Products introduced in 1945', 'Radiation effects']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,stone axes,451,461,Stone tool,http://dbpedia.org/resource/Stone_tool,0.652,"A stone tool is, in the most general sense, any tool made either partially or entirely out of stone. Although stone tool-dependent societies and cultures still exist today, most stone tools are associated with prehistoric (particularly Stone Age) cultures that have become extinct. Archaeologists often study such prehistoric societies, and refer to the study of stone tools as lithic analysis. Ethnoarchaeology has been a valuable research field in order to further the understanding and cultural implications of stone tool use and manufacture.","['Archaeological artefact types', 'Lithics', 'Primitive technology', 'Stone objects', 'Tools']",[]
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,Internet,478,486,Internet,http://dbpedia.org/resource/Internet,0.6647,"The Internet (or internet) is the global system of interconnected computer networks that uses the Internet protocol suite (TCP/IP) to communicate between networks and devices. It is a network of networks that consists of private, public, academic, business, and government networks of local to global scope, linked by a broad array of electronic, wireless, and optical networking technologies. The Internet carries a vast range of information resources and services, such as the interlinked hypertext documents and applications of the World Wide Web (WWW), electronic mail, telephony, and file sharing.","['1969 establishments in the United States', 'American inventions', 'Computer-related introductions in 1969', 'Computer-related introductions in 1989', 'Cultural globalization', 'Digital technology', 'Internet', 'Main topic articles', 'Mass media technology', 'New media', 'Promotion and marketing communications', 'Public services', 'Telecommunications', 'Telegraphy', 'Transport systems', 'Virtual reality']",[]
547332528,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,Knowhow,0,7,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.7462,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
547332528,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,tacit,15,20,Tacit knowledge,http://dbpedia.org/resource/Tacit_knowledge,0.7329,"Tacit knowledge or implicit knowledge—as opposed to formal, codified or explicit knowledge—is knowledge that is difficult to express or extract; therefore it is more difficult to transfer to others by means of writing it down or verbalizing it. This can include motor skills, personal wisdom, experience, insight, and intuition.","['Cognitive psychology', 'Knowledge management', 'Psychology of learning']",[]
547332528,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,actions,70,77,Action (philosophy),http://dbpedia.org/resource/Action_(philosophy),0.6894,"In philosophy, an action is an event that an agent performs for a purpose, that is guided by the person's intention. The first question in the philosophy of action is to determine how actions differ from other forms of behavior, like involuntary reflexes. According to Ludwig Wittgenstein, it involves discovering ""[w]hat is left over if I subtract the fact that my arm goes up from the fact that I raise my arm"". There is broad agreement that the answer to this question has to do with the agent's intentions. So driving a car is an action since the agent intends to do so, but sneezing is a mere behavior since it happens independent of the agent's intention. The dominant theory of the relation between the intention and the behavior is causalism: driving the car is an action because it is caused by the agent's intention to do so. On this view, actions are distinguished from other events by their causal history. Causalist theories include Donald Davidson's account, which defines actions as bodily movements caused by intentions in the right way, and volitionalist theories, according to which volitions form a core aspect of actions. Non-causalist theories, on the other hand, often see intentions not as the action's cause but as a constituent of it.","['Action (philosophy)', 'Concepts in metaphysics', 'Determinism', 'Free will']",[]
547332528,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,individual,113,123,Individual,http://dbpedia.org/resource/Individual,0.7116,"An individual is that which exists as a distinct entity. Individuality (or self-hood) is the state or quality of living as an individual; particularly (in the case of humans) of as a person unique from other people and possessing one's own needs or goals, rights and responsibilities. The concept of an individual features in diverse fields, including biology, law, and philosophy. Every individual contributes significantly to the growth of a civilization. Society is a multifaceted concept that is shaped and influenced by a wide range of elements, including human behaviors, attitudes, and ideas. The culture, morals, and beliefs of others as well as the general direction and trajectory of the society can all be influenced and shaped by an individual's activities.","['Individualism', 'Personhood', 'Self']",[]
547332528,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,collective,128,138,Social organization,http://dbpedia.org/resource/Social_organization,0.7315,"In sociology, a social organization is a pattern of relationships between and among individuals and social groups.",['Sociological terminology'],[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,society,12,19,Society,http://dbpedia.org/resource/Society,0.7131,"A society is a group of individuals involved in persistent social interaction or a large social group sharing the same spatial or social territory, typically subject to the same political authority and dominant cultural expectations. Societies are characterized by patterns of relationships (social relations) between individuals who share a distinctive culture and institutions; a given society may be described as the sum total of such relationships among its constituent members. In the social sciences, a larger society often exhibits stratification or dominance patterns in subgroups.","['Humans', 'Main topic articles', 'Society', 'Types of organization']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,economies,24,33,Economics,http://dbpedia.org/resource/Economics,0.6992,"Economics is a social science that studies the production, distribution, and consumption of goods and services.","['Economic theories', 'Economics']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,one,41,44,Neoplatonism,http://dbpedia.org/resource/Neoplatonism,0.6968,"Neoplatonism is a version of Platonic philosophy that emerged in the 3rd century AD against the background of Hellenistic philosophy and religion. The term does not encapsulate a set of ideas as much as a series of thinkers. Among the common ideas it maintains is monism, the doctrine that all of reality can be derived from a single principle, ""the One"".","['3rd-century establishments', 'Ancient Greek philosophy', 'Indo-Greek religions and philosophy', 'Monism', 'Mysticism', 'Neoplatonism', 'Nondualism', 'Spirituality', 'Universalism', 'Western esotericism']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,complex,58,65,Complexity,http://dbpedia.org/resource/Complexity,0.7129,"Complexity characterises the behaviour of a system or model whose components interact in multiple ways and follow local rules, leading to non-linearity, randomness, collective dynamics, hierarchy, and emergence.","['Abstraction', 'Chaos theory', 'Complex systems theory', 'Holism', 'Systems', 'Transdisciplinarity']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,accumulation,79,91,Capital accumulation,http://dbpedia.org/resource/Capital_accumulation,0.6731,"Capital accumulation is the dynamic that motivates the pursuit of profit, involving the investment of money or any financial asset with the goal of increasing the initial monetary value of said asset as a financial return whether in the form of profit, rent, interest, royalties or capital gains. The aim of capital accumulation is to create new fixed and working capitals, broaden and modernize the existing ones, grow the material basis of social-cultural activities, as well as constituting the necessary resource for reserve and insurance. The process of capital accumulation forms the basis of capitalism, and is one of the defining characteristics of a capitalist economic system.","['Capital (economics)', 'Capitalism', 'Economic growth', 'Marxian economics']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,95,104,Knowledge,http://dbpedia.org/resource/Knowledge,0.7477,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,198,207,Knowledge,http://dbpedia.org/resource/Knowledge,0.7477,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,283,292,Knowledge,http://dbpedia.org/resource/Knowledge,0.7477,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,389,398,Knowledge,http://dbpedia.org/resource/Knowledge,0.7477,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,511,520,Knowledge,http://dbpedia.org/resource/Knowledge,0.7477,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,570,579,Knowledge,http://dbpedia.org/resource/Knowledge,0.7477,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowhow,109,116,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.7233,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowhow,212,219,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.7233,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowhow,297,304,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.7233,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowhow,403,410,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.7233,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowhow,525,532,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.7233,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowhow,584,591,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.7233,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,155,166,Information,http://dbpedia.org/resource/Information,0.7438,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,270,281,Information,http://dbpedia.org/resource/Information,0.7438,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
